GameId	Sources	Show Name	PlayerID (this should reflect turn order)	Commander	Partner Commander	Link to Deck	AVG CMC of Deck	Total Cost of Deck in paper 	Land Count in deck)	Deck Type	Sol Ring / Mana Crypt by Turn 3	1 accelerant or Both?	Mana producing Lands at end of the Game	Cards Remaining in Deck	Eliminated by Which Player	Player Eliminated How	Player Won?	Color Identity of Commander
3120	Commander Clash 6/11/16	Commander Clash	4	Arcanis the Omnipotent	N/A	http://tappedout.net/mtg-decks/arcanis-commander-clash-61116/?cb=1536789225	3.72	167	40	Control	No Early ManaC/Sol Ring	0	13	56	3	Combat Damage	No	U
3121	Commander Clash 6/3/16	Commander Clash	1	Phage the Untouchable	N/A	http://tappedout.net/mtg-decks/phage-commander-clash-6316/?cb=1536789332	3.35	370	40	Mid-Range	No Early ManaC/Sol Ring	0	9	82	3	Non-Combat non-combo	No	B
3121	Commander Clash 6/3/16	Commander Clash	2	Prime Speaker Zegana	N/A	http://tappedout.net/mtg-decks/prime-speaker-zegana-commander-clash-6316/?cb=1536789361	3.72	136	36	Aggro	No Early ManaC/Sol Ring	0	9	62	3	Non-Combat non-combo	No	UG
3121	Commander Clash 6/3/16	Commander Clash	3	Arjun the Shifting Flame	N/A	http://tappedout.net/mtg-decks/arjun-commander-clash-6316/?cb=1536789372	3.66	184	38	Control	No Early ManaC/Sol Ring	0	12	63	0		Yes	UR
3121	Commander Clash 6/3/16	Commander Clash	4	Rosheen Meanderer	N/A	http://tappedout.net/mtg-decks/rosheen-meanderer-commander-clash-6316/?cb=1536789394	3	156	36	Mid-Range	No Early ManaC/Sol Ring	0	11	77	3	Non-Combat non-combo	No	RG
3123	Commander Clash 5/20/16	Commander Clash	1	Ghave Guru of Spores	N/A	http://tappedout.net/mtg-decks/ghave-commander-clash-52016/?cb=1536789647	3.97	198	38	Aggro	No Early ManaC/Sol Ring	0	10	75	0		Yes	WBG
3123	Commander Clash 5/20/16	Commander Clash	2	Kaalia of the Vast	N/A	http://tappedout.net/mtg-decks/kaalia-commander-clash-52016/?cb=1536789714	4.32	229	37	Mid-Range	No Early ManaC/Sol Ring	0	9	75	1	Combat Damage	No	WBR
3123	Commander Clash 5/20/16	Commander Clash	3	The Mimeoplasm	N/A	http://tappedout.net/mtg-decks/the-mimeoplasm-commander-clash-520216/?cb=1536789681	4.02	303	36	Combo	No Early ManaC/Sol Ring	0	3	4	1	Combat Damage	No	UBG
3123	Commander Clash 5/20/16	Commander Clash	4	Riku of Two Reflections	N/A	http://tappedout.net/mtg-decks/riku-of-two-reflections-commander-clash-52016/?cb=1536789702	4.3	227	39	Mid-Range	No Early ManaC/Sol Ring	0	3	68	1	Combat Damage	No	URG
3124	Commander Clash 5/14/16	Commander Clash	1	Archangel Avacyn	N/A	http://tappedout.net/mtg-decks/archangel-avacyn-commander-clash-51416/?cb=1536789880	3.69	150	38	Mid-Range	No Early ManaC/Sol Ring	0	6	56	1	Non-Combat non-combo	No	WR
3124	Commander Clash 5/14/16	Commander Clash	2	The Gitrog Monster	N/A	http://tappedout.net/mtg-decks/the-gitrog-monster-commander-clash-51416/?cb=1536789833	3.8	373	39	Combo	Early ManaC/Sol Ring	1	5	44	3	Combat Damage	No	BG
3124	Commander Clash 5/14/16	Commander Clash	3	Sigarda Heron's Grace	N/A	http://tappedout.net/mtg-decks/sigarda-commander-clash-51416/?cb=1536789845	3.97	272	36	Aggro	No Early ManaC/Sol Ring	0	8	65	0		Yes	WG
3124	Commander Clash 5/14/16	Commander Clash	4	Olivia Mobilized for War	N/A	http://tappedout.net/mtg-decks/olivia-commander-clash-51416/?cb=1536789864	3.32	289	37	Aggro	No Early ManaC/Sol Ring	0	6	56	3	Combat Damage	No	BR
3125	Commander Clash 4/22/16	Commander Clash	1	Child of Alara	N/A	http://tappedout.net/mtg-decks/child-of-alara-commander-clash-42216/?cb=1536789992	4.27	182	40	Control	No Early ManaC/Sol Ring	0	8	83	4	Combat Damage	No	WUBRG
3125	Commander Clash 4/22/16	Commander Clash	2	Zedruu the Greathearted	N/A	http://tappedout.net/mtg-decks/zedruu-the-greathearted-commander-clash-42216/?cb=1536790007	3.35	184	38	Control	No Early ManaC/Sol Ring	0	7	81	4	Combat Damage	No	WUR
3125	Commander Clash 4/22/16	Commander Clash	3	Ghave Guru of Spores	N/A	http://tappedout.net/mtg-decks/ghave-commander-clash-42216/?cb=1536790024	3.46	147	30	Unkown	No Early ManaC/Sol Ring	0	6	63	4	Combat Damage	No	WBG
3125	Commander Clash 4/22/16	Commander Clash	4	Zada Hedron Grinder	N/A	http://tappedout.net/mtg-decks/zada-commander-clash-42216/?cb=1536790038	3.19	135	37	Combo	No Early ManaC/Sol Ring	0	7	69	0		Yes	R
3126	Commander Clash 4/9/16	Commander Clash	1	Intet the Dreamer	N/A	N/A	0	0	0	Control	No Early ManaC/Sol Ring	0	11	40	0		Yes	URG
3126	Commander Clash 4/9/16	Commander Clash	2	Numot the Devastator	N/A	N/A	0	0	0	Mid-Range	No Early ManaC/Sol Ring	0	10	58	1	Combat Damage	No	WUR
3126	Commander Clash 4/9/16	Commander Clash	3	Vorosh the Hunter	N/A	N/A	0	0	0	Control	No Early ManaC/Sol Ring	0	12	60	1	Combat Damage	No	UBG
3126	Commander Clash 4/9/16	Commander Clash	4	Teneb the Harvester	N/A	N/A	0	0	0	Mid-Range	No Early ManaC/Sol Ring	0	21	54	1	Non-Combat non-combo	No	WBG
3127	Commander Clash 4/1/16	Commander Clash	3	Teferi Temporal Archmage	N/A	http://tappedout.net/mtg-decks/teferi-commander-clash-4116/?cb=1536870830	4.11	233	37	Control	Early ManaC/Sol Ring	1	9	56	0		Yes	U
3127	Commander Clash 4/1/16	Commander Clash	4	Ob Nixilis of the Black Oath	N/A	http://tappedout.net/mtg-decks/ob-nixilis-commander-clash-4116/?cb=1536870847	3.95	196	40	Control	Early ManaC/Sol Ring	1	10	79	3	Combat Damage	No	B
3127	Commander Clash 4/1/16	Commander Clash	2	Nahiri the Lithomancer	N/A	http://tappedout.net/mtg-decks/nahiri-commander-clash-4116/?cb=1536870810	3.7	267	36	Voltron	No Early ManaC/Sol Ring	0	8	75	3	Combat Damage	No	W
3127	Commander Clash 4/1/16	Commander Clash	1	Freyalise Llanowar's Fury	N/A	http://tappedout.net/mtg-decks/freyalise-commander-clash-4116/?cb=1536870796	3.63	455	33	Aggro	No Early ManaC/Sol Ring	0	10	70	3	Combat Damage	No	G
3128	Commander Clash 3/26/16	Commander Clash	1	Ramirez DePietro	N/A	http://tappedout.net/mtg-decks/ramirez-depietro-commander-clash-32616/?cb=1536870993	2.98	115	35	Aggro	No Early ManaC/Sol Ring	0	11	68	2	Combat Damage	No	UB
3128	Commander Clash 3/26/16	Commander Clash	2	Sygg River Cutthroat	N/A	http://tappedout.net/mtg-decks/sygg-commander-clash-32616/?cb=1536871022	3.34	269	36	Aggro	No Early ManaC/Sol Ring	0	11	55	0		Yes	UB
3128	Commander Clash 3/26/16	Commander Clash	3	Muzzio Visionary Architect	N/A	http://tappedout.net/mtg-decks/muzzio-commander-clash-32616/?cb=1536871042	4.19	251	36	Control	No Early ManaC/Sol Ring	0	5	77	2	Non-Combat non-combo	No	U
3128	Commander Clash 3/26/16	Commander Clash	4	Sidisi Brood Tyrant	N/A	http://tappedout.net/mtg-decks/sidisi-commander-clash-32616/?cb=1536871057	3.74	527	38	Mid-Range	No Early ManaC/Sol Ring	0	7	71	2	Non-Combat non-combo	No	UBG
3129	Commander Clash 3/19/16	Commander Clash	1	Taniwha	N/A	http://tappedout.net/mtg-decks/taniwha-commander-clash-31916/?cb=1536871160	3.47	107	38	Control	No Early ManaC/Sol Ring	0	13	56	3	Combat Damage	No	U
3129	Commander Clash 3/19/16	Commander Clash	2	Skeleton Ship	N/A	http://tappedout.net/mtg-decks/skeleton-ship-commander-clash-31916/?cb=1536871176	3.6	84	37	Control	No Early ManaC/Sol Ring	0	13	54	1	Combat Damage	No	UB
3129	Commander Clash 3/19/16	Commander Clash	3	Vhati il-Dal	N/A	http://tappedout.net/mtg-decks/vhati-il-dal-commander-clash-31916/?cb=1536871196	3.39	366	36	Control	No Early ManaC/Sol Ring	0	6	67	4	Combat Damage	No	BG
3129	Commander Clash 3/19/16	Commander Clash	4	Adun Oakenshield	N/A	http://tappedout.net/mtg-decks/adun-oakenshield-commander-clash-31916/?cb=1536871216	3.15	201	39	Aggro	Early ManaC/Sol Ring	1	20	47	0		Yes	BRG
3130	Commander Clash 3/12/16	Commander Clash	1	Kresh the Bloodbraided	N/A	http://tappedout.net/mtg-decks/kresh-the-bloodbraided-commander-clash-3416/?cb=1536871325	4.3	426	37	Mid-Range	No Early ManaC/Sol Ring	0	10	67	2	Non-Combat non-combo	No	BRG
3130	Commander Clash 3/12/16	Commander Clash	2	Sedris the Traitor King	N/A	http://tappedout.net/mtg-decks/sedris-commander-clash-31216/?cb=1536871344	4.18	237	38	Combo	No Early ManaC/Sol Ring	0	8	66	4	Non-Combat non-combo	No	UBR
3130	Commander Clash 3/12/16	Commander Clash	3	Mayael the Anima	N/A	http://tappedout.net/mtg-decks/mayael-the-anima-commander-clash-31216/?cb=1536871368	5.8	322	39	Mid-Range	No Early ManaC/Sol Ring	0	14	70	4	Non-Combat non-combo	No	WRG
3130	Commander Clash 3/12/16	Commander Clash	4	Jenara Asura of War	N/A	http://tappedout.net/mtg-decks/jenara-commander-clash-31216/?cb=1536871383	3.52	316	38	Control	No Early ManaC/Sol Ring	0	16	38	0		Yes	WUG
3131	Commander Clash 3/4/16	Commander Clash	1	Mogis God of Slaughter	N/A	http://tappedout.net/mtg-decks/mogis-commander-clash-3416/?cb=1536871525	3.56	468	37	Control	No Early ManaC/Sol Ring	0	9	78	4	Combat Damage	No	BR
3131	Commander Clash 3/4/16	Commander Clash	2	Iroas God of Victory	N/A	http://tappedout.net/mtg-decks/iroas-commander-clash-3416/?cb=1536871541	3.46	125	37	Aggro	No Early ManaC/Sol Ring	0	8	78	4	Non-Combat non-combo	No	WR
3131	Commander Clash 3/4/16	Commander Clash	3	Xenagos God of Revels	N/A	http://tappedout.net/mtg-decks/xenagos-commander-clash-3416/?cb=1536871555	4.58	320	36	Mid-Range	Early ManaC/Sol Ring	1	11	69	4	Combat Damage	No	RG
3131	Commander Clash 3/4/16	Commander Clash	4	Kruphix God of Horizons	N/A	http://tappedout.net/mtg-decks/kruphix-commander-clash-3416/?cb=1536871573	4.29	489	37	Combo	No Early ManaC/Sol Ring	0	9	52	0		Yes	UG
3132	Commander Clash 2/26/16	Commander Clash	1	Ragnar	N/A	http://tappedout.net/mtg-decks/ragnar-commander-clash-22616/?cb=1536871698	3.09	51	31	Control	No Early ManaC/Sol Ring	0	7	57	1	Combat Damage	No	WUG
3132	Commander Clash 2/26/16	Commander Clash	2	Lu Xun Scholar General	N/A	http://tappedout.net/mtg-decks/lu-xun-commander-clash-22616/?cb=1536871717	2.55	21	38	Control	No Early ManaC/Sol Ring	0	15	0	2	Mill	No	U
3132	Commander Clash 2/26/16	Commander Clash	3	Xiahou Dun the One-Eyed	N/A	http://tappedout.net/mtg-decks/xiahou-dun-commander-clash-22616/?cb=1536871740	3.32	46	38	Control	No Early ManaC/Sol Ring	0	15	61	0		Yes	B
3132	Commander Clash 2/26/16	Commander Clash	4	Hunding Gjornersen	N/A	http://tappedout.net/mtg-decks/hunding-gjornersen-commander-clash-22616/?cb=1536871768	3.33	62	37	Control	No Early ManaC/Sol Ring	0	13	29	3	Non-Combat non-combo	No	WU
3133	Commander Clash 2/19/16	Commander Clash	1	Progenitus	N/A	http://tappedout.net/mtg-decks/progenitus-commander-clash-21916/?cb=1536871970	4.3	112	37	Mid-Range	Early ManaC/Sol Ring	1	13	67	2	Combat Damage	No	WUBRG
3133	Commander Clash 2/19/16	Commander Clash	2	Sliver Overlord	N/A	http://tappedout.net/mtg-decks/sliver-overlord-commander-clash-21916/?cb=1536871991	3.13	343	39	Aggro	No Early ManaC/Sol Ring	0	13	56	0		Yes	WUBRG
3133	Commander Clash 2/19/16	Commander Clash	3	Scion of the Ur-Dragon	N/A	http://tappedout.net/mtg-decks/scion-of-the-ur-dragon-commander-clash-21916/?cb=1536872012	5.15	240	40	Mid-Range	No Early ManaC/Sol Ring	0	6	79	1	Combat Damage	No	WUBRG
3133	Commander Clash 2/19/16	Commander Clash	4	General Tazri	N/A	http://tappedout.net/mtg-decks/general-tazri-commander-clash-21916/?cb=1536872033	3.51	174	37	Aggro	No Early ManaC/Sol Ring	0	11	60	1	Combat Damage	No	WUBRG
3134	Commander Clash 2/11/16	Commander Clash	1	Mina and Denn Wildborn	N/A	http://tappedout.net/mtg-decks/mina-and-denn-commander-clash-21116/?cb=1536872219	3.8	142	40	Aggro	No Early ManaC/Sol Ring	0	29	51	4	Combo	No	RG
3134	Commander Clash 2/11/16	Commander Clash	2	Kozilek the Great Distortion	N/A	http://tappedout.net/mtg-decks/kozilek-commander-clash-21116/?cb=1536872232	4.78	450	37	Mid-Range	No Early ManaC/Sol Ring	0	5	67	4	Combo	No	0
3134	Commander Clash 2/11/16	Commander Clash	3	Linvala the Preserver	N/A	http://tappedout.net/mtg-decks/linvala-commander-clash-21116/?cb=1536872247	3.95	322	40	Control	No Early ManaC/Sol Ring	0	9	78	4	Combo	No	W
3134	Commander Clash 2/11/16	Commander Clash	4	Ayli Eternal Pilgrim	N/A	http://tappedout.net/mtg-decks/ayli-commander-clash-21116/?cb=1536872269	3.02	239	37	Combo	No Early ManaC/Sol Ring	0	11	57	0		Yes	WB
3135	Commander Clash 2/4/16	Commander Clash	1	Shirei Shizo's Caretaker	N/A	http://tappedout.net/mtg-decks/shirei-commander-clash-2416/?cb=1536872386	2.06	490	35	Combo	No Early ManaC/Sol Ring	0	5	39	4	Combat Damage	No	B
3135	Commander Clash 2/4/16	Commander Clash	2	Kemba Kha Regent	N/A	http://tappedout.net/mtg-decks/kemba-commander-clash-2416/?cb=1536872408	3.02	173	35	Voltron	No Early ManaC/Sol Ring	0	7	45	4	Combat Damage	No	W
3135	Commander Clash 2/4/16	Commander Clash	3	Shizuko Caller of Autumn	N/A	http://tappedout.net/mtg-decks/shizuko-commander-clash-2416/?cb=1536872425	3.56	393	38	Mid-Range	No Early ManaC/Sol Ring	0	8	67	1	Non-Combat non-combo	No	G
3135	Commander Clash 2/4/16	Commander Clash	4	Daretti Scrap Savant	N/A	http://tappedout.net/mtg-decks/daretti-commander-clash-2416/?cb=1536872447	4.09	365	35	Combo	No Early ManaC/Sol Ring	0	13	46	0		Yes	R
3137	Commander Clash 1/21/16	Commander Clash	1	Kothophed Soul Hoarder	N/A	N/A	0	0	0	Mid-Range	No Early ManaC/Sol Ring	0	7	75	4	Non-Combat non-combo	No	B
3137	Commander Clash 1/21/16	Commander Clash	2	Karador Ghost Chieftain	N/A	N/A	0	0	0	Mid-Range	No Early ManaC/Sol Ring	0	7	70	4	Non-Combat non-combo	No	WBG
3137	Commander Clash 1/21/16	Commander Clash	3	Ragnar	N/A	N/A	0	0	0	Aggro	No Early ManaC/Sol Ring	0	8	69	4	Non-Combat non-combo	No	WUG
3137	Commander Clash 1/21/16	Commander Clash	4	Ghoulcaller Gisa	N/A	N/A	0	0	0	Aggro	No Early ManaC/Sol Ring	0	5	77	0		Yes	B
3138	Commander Clash 1/14/16	Commander Clash	1	Starke of Rath	N/A	http://tappedout.net/mtg-decks/starke-of-rath-commander-clash-11416/?cb=1536872830	5.03	423	36	Control	No Early ManaC/Sol Ring	0	12	44	4	Non-Combat non-combo	No	R
3138	Commander Clash 1/14/16	Commander Clash	2	Darien King of Kjeldor	N/A	http://tappedout.net/mtg-decks/darien-commander-clash-11416/?cb=1536872851	3.48	404	38	Control	No Early ManaC/Sol Ring	0	14	26	4	Combat Damage	No	W
3138	Commander Clash 1/14/16	Commander Clash	3	Sydri Galvanic Genius	N/A	http://tappedout.net/mtg-decks/sydri-commander-clash-11416/?cb=1536872869	3.18	284	34	Combo	No Early ManaC/Sol Ring	0	9	60	2	Combat Damage	No	WUB
3138	Commander Clash 1/14/16	Commander Clash	4	Kalemne Disciple of Iroas	N/A	http://tappedout.net/mtg-decks/kalemne-commander-clash-11416/?cb=1536872883	4.26	90	39	Aggro	No Early ManaC/Sol Ring	0	11	36	0		Yes	WR
3139	Commander Clash 12/24/15	Commander Clash	1	Mizzix of the Izmagnus	N/A	http://tappedout.net/mtg-decks/mizzix-commander-clash-122415/?cb=1536872991	3.84	85	39	Control	Early ManaC/Sol Ring	1	10	61	3	Combat Damage	No	UR
3139	Commander Clash 12/24/15	Commander Clash	2	Daxos the Returned	N/A	http://tappedout.net/mtg-decks/daxos-the-returned-commander-clash-122416/?cb=1536873022	3.66	114	39	Control	No Early ManaC/Sol Ring	0	11	64	3	Combat Damage	No	WB
3139	Commander Clash 12/24/15	Commander Clash	3	Ezuri Claw of Progress	N/A	http://tappedout.net/mtg-decks/ezuri-commander-clash-122415/?cb=1536873040	3.8	129	41	Aggro	No Early ManaC/Sol Ring	0	17	36	0		Yes	UG
3139	Commander Clash 12/24/15	Commander Clash	4	Meren of Clan Nel Toth	N/A	http://tappedout.net/mtg-decks/meren-of-clan-nel-toth-commander-clash-122415/?cb=1536873061	4	84	38	Mid-Range	Early ManaC/Sol Ring	1	11	66	1	Combat Damage	No	BG
3140	Commander Clash 12/17/15	Commander Clash	1	Sen Triplets	N/A	http://tappedout.net/mtg-decks/sen-triplets-commander-clash-121715/?cb=1536873246	3.95	289	38	Control	No Early ManaC/Sol Ring	0	8	74	2	Infect	No	WUB
3140	Commander Clash 12/17/15	Commander Clash	2	Edric Spymaster of Trest	N/A	http://tappedout.net/mtg-decks/edric-commander-clash-121715/?cb=1536873198	2.14	136	34	Aggro	Early ManaC/Sol Ring	1	12	21	0		Yes	UG
3140	Commander Clash 12/17/15	Commander Clash	3	Glissa the Traitor	N/A	http://tappedout.net/mtg-decks/glissa-commander-clash-121715/?cb=1536873212	3.09	171	36	Voltron	No Early ManaC/Sol Ring	0	11	69	2	Combat Damage	No	BG
3140	Commander Clash 12/17/15	Commander Clash	4	Omnath Locus of Rage	N/A	http://tappedout.net/mtg-decks/omnath-commander-clash-121715/?cb=1536873230	3.93	129	40	Mid-Range	No Early ManaC/Sol Ring	0	12	72	2	Infect	No	RG
3141	Commander VS 4/26/17	Commander VS.	1	Jenara Asura of War	N/A	http://tappedout.net/mtg-decks/jenara-commander-vs-42617/?cb=1536904890	3.57	698	37	Aggro	No Early ManaC/Sol Ring	0	10	0	2	Combat Damage	No	WUG
3141	Commander VS 4/26/17	Commander VS.	2	Brago King Eternal	N/A	http://tappedout.net/mtg-decks/brago-commander-vs-42617/?cb=1536904944	3.92	327	37	Control	No Early ManaC/Sol Ring	0	9	0	0		Yes	WU
3141	Commander VS 4/26/17	Commander VS.	3	Mirko Vosk Mind Drinker	N/A	http://tappedout.net/mtg-decks/mirko-vosk-commander-vs-42617/?cb=1536904978	3.7	509	33	Control	No Early ManaC/Sol Ring	0	9	0	2	Combat Damage	No	UB
3141	Commander VS 4/26/17	Commander VS.	4	Dromar the Banisher	N/A	http://tappedout.net/mtg-decks/dromar-commander-vs-42617/?cb=1536905001	3.65	236	35	Control	No Early ManaC/Sol Ring	0	10	0	3	Mill	No	WUB
3142	Commnader VS 4/19/17	Commander VS.	1	Vorinclex Voice of Hunger	N/A	http://tappedout.net/mtg-decks/vorinclex-commander-vs-41917/?cb=1536905333	4.57	495	35	Mid-Range	No Early ManaC/Sol Ring	0	19	0	0		Yes	G
3142	Commnader VS 4/19/17	Commander VS.	2	Sheoldred Whispering One	N/A	http://tappedout.net/mtg-decks/sheoldred-commander-vs-41917/?cb=1536905365	3.78	466	33	Control	No Early ManaC/Sol Ring	0	11	0	1	Combat Damage	No	B
3142	Commnader VS 4/19/17	Commander VS.	3	Jin-Gitaxias Core Augur	N/A	http://tappedout.net/mtg-decks/jin-gitaxias-commander-vs-41917/?cb=1536905186	4.16	653	36	Control	No Early ManaC/Sol Ring	0	9	0	1	Combat Damage	No	U
3142	Commnader VS 4/19/17	Commander VS.	4	Elesh Norn Grand Cenobite	N/A	http://tappedout.net/mtg-decks/elesh-norn-commander-vs-41917/?cb=1536905114	4.45	275	38	Control	No Early ManaC/Sol Ring	0	7	0	1	Mill	No	W
3143	Commander VS 4/12/17	Commander VS.	1	Tasigur the Golden Fang	N/A	http://tappedout.net/mtg-decks/tasigur-commander-vs-41217/?cb=1536905456	4.05	528	37	Combo	No Early ManaC/Sol Ring	0	12	0	0		Yes	UBG
3143	Commander VS 4/12/17	Commander VS.	2	King Macar the Gold-Cursed	N/A	http://tappedout.net/mtg-decks/king-macar-commander-vs-41217/?cb=1536905480	4.06	531	35	Control	No Early ManaC/Sol Ring	0	17	0	1	Combat Damage	No	B
3143	Commander VS 4/12/17	Commander VS.	3	Dune-Brood Nephilim	N/A	http://tappedout.net/mtg-decks/dune-brood-commander-vs-41217/?cb=1536905507	3.72	512	40	Aggro	No Early ManaC/Sol Ring	0	24	0	2	Mill	No	WBRG
3143	Commander VS 4/12/17	Commander VS.	4	Ulasht the Hate Seed	N/A	http://tappedout.net/mtg-decks/ulasht-commander-vs-41217/?cb=1536905591	4	827	36	Aggro	No Early ManaC/Sol Ring	0	8	0	2	Non-Combat non-combo	No	RG
3144	Commander VS 3/15/17	Commander VS.	1	Phelddagrif	N/A	http://tappedout.net/mtg-decks/phelddagrif-commander-vs-31517not/?cb=1536905935	2.97	340	36	Control	No Early ManaC/Sol Ring	0	15	0	2	Combo	No	WUG
3144	Commander VS 3/15/17	Commander VS.	2	Hixus Prison Warden	N/A	http://tappedout.net/mtg-decks/hixus-commander-vs-31517/?cb=1536905906	3.06	295	35	Control	No Early ManaC/Sol Ring	0	7	0	2	Combo	No	W
3144	Commander VS 3/15/17	Commander VS.	3	Dralnu Lich Lord	N/A	http://tappedout.net/mtg-decks/dralnu-commander-vs-31517/?cb=1536905716	2.21	5169	32	Combo	No Early ManaC/Sol Ring	0	9	0	0		Yes	UB
3144	Commander VS 3/15/17	Commander VS.	4	Shirei Shizo's Caretaker	N/A	http://tappedout.net/mtg-decks/shirei-commander-vs-21517/?cb=1536905744	1.97	700	34	Combo	No Early ManaC/Sol Ring	0	14	0	2	Combo	No	B
3145	Commander VS 3/8/17	Commander VS.	1	Rhys the Redeemed	N/A	http://tappedout.net/mtg-decks/rhys-the-redeemed-commander-vs-3817/?cb=1536906104	3.53	304	35	Aggro	No Early ManaC/Sol Ring	0	11	0	4	Combat Damage	No	WG
3145	Commander VS 3/8/17	Commander VS.	2	Sygg River Cutthroat	N/A	http://tappedout.net/mtg-decks/sygg-commander-vs-3817/?cb=1536906137	3.05	531	35	Aggro	No Early ManaC/Sol Ring	0	5	0	1	Combat Damage	No	UB
3145	Commander VS 3/8/17	Commander VS.	3	Volrath the Fallen	N/A	http://tappedout.net/mtg-decks/volrath-commander-vs-3817/?cb=1536906167	4.52	473	35	Voltron	No Early ManaC/Sol Ring	0	9	0	1	Combat Damage	No	B
3145	Commander VS 3/8/17	Commander VS.	4	Surrak Dragonclaw	N/A	http://tappedout.net/mtg-decks/surrak-dragonclaw-commander-vs-3817/?cb=1536906196	3.94	423	37	Mid-Range	No Early ManaC/Sol Ring	0	11	0	0		Yes	URG
3146	Commander VS 3/1/17	Commander VS.	1	Xenagos God of Revels	N/A	http://tappedout.net/mtg-decks/xenagos-commander-vs-3117/?cb=1536906337	3.91	399	36	Aggro	No Early ManaC/Sol Ring	0	11	0	1	Commander Damage	No	RG
3146	Commander VS 3/1/17	Commander VS.	2	Atraxa Praetors' Voice	N/A	http://tappedout.net/mtg-decks/atraxa-commander-vs-3117/?cb=1536906375	4.03	789	37	Control	No Early ManaC/Sol Ring	0	17	0	0		Yes	WUBG
3146	Commander VS 3/1/17	Commander VS.	3	Seton Krosan Protector	N/A	http://tappedout.net/mtg-decks/seton-commander-vs-3117/?cb=1536906395	2.96	789	36	Aggro	No Early ManaC/Sol Ring	0	12	0	2	Combat Damage	No	G
3146	Commander VS 3/1/17	Commander VS.	4	Thada Adel Acquisitor	N/A	http://tappedout.net/mtg-decks/thada-commander-vs-3117/?cb=1536906435	4.46	841	37	Control	No Early ManaC/Sol Ring	0	14	0	1	Combat Damage	No	U
3147	Commander VS 2/22/17	Commander VS.	2	Reyhan Last of the Abzan	Bruse Tarl Boorish Herder	http://tappedout.net/mtg-decks/reyhanbruse-commander-vs-22217/?cb=1536906678	3.64	583	36	Mid-Range	Early ManaC/Sol Ring	1	9	0	4	Non-Combat non-combo	No	WBRG
3147	Commander VS 2/22/17	Commander VS.	3	Akiri Line-Slinger	Ikra Shidiqi the Usurper	http://tappedout.net/mtg-decks/akiriikra-commander-vs-22217/?cb=1536906711	2.56	838	34	Aggro	No Early ManaC/Sol Ring	0	9	0	4	Non-Combat non-combo	No	WBRG
3147	Commander VS 2/22/17	Commander VS.	4	Ludevic Necro-Alchemist	Kydele Chosen of Kruphix	http://tappedout.net/mtg-decks/ludevickydele-commander-vs-22217/?cb=1536906757	3.44	3962	37	Combo	No Early ManaC/Sol Ring	0	20	0	0		Yes	URG
3147	Commander VS 2/22/17	Commander VS.	1	Ishai Ojutai Dragonspeaker	Silas Renn Seeker Adept	http://tappedout.net/mtg-decks/ishaisilas-commander-vs-22217/?cb=1536906644	3.42	386	36	Control	No Early ManaC/Sol Ring	0	9	0	4	Combo	No	WUB
3148	Commander VS 2/15/17	Commander VS.	2	Kraum Ludevic's Opus	Ludevic Necro-Alchemist	http://tappedout.net/mtg-decks/kraumludevic-commander-vs-21517/?cb=1536906979	3.38	182	36	Combo	No Early ManaC/Sol Ring	0	8	0	3	Combat Damage	No	UR
